"interview__key","y5_hhid","lvstckid","lf02_01","lf02_02","lf02_03","lf02_04_1","lf02_04_2","lf02_05","lf02_06","lf02_07","lf02_08","lf02_09","lf02_10","lf02_11","lf02_12","lf02_13","lf02_14","lf02_15","lf02_16","lf02_17","lf02_18","lf02_19","lf02_20","lf02_21","lf02_22","lf02_23","lf02_24","lf02_25","lf02_26","lf02_27_1","lf02_27_2","lf02_28a","lf02_28b","lf02_29","lf02_30","lf02_31","lf02_32","lf02_33","lf02_34a","lf02_34b","lf02_35_1","lf02_35_2"
"51-90-57-30","4764-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51-90-57-30","4764-001-01",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51-90-57-30","4764-001-01",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51-90-57-30","4764-001-01",14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51-90-57-30","4764-001-01",15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51-90-57-30","4764-001-01",16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51-90-57-30","4764-001-01",17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-78-08-27","4764-001-03",1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-78-08-27","4764-001-03",2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-78-08-27","4764-001-03",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-78-08-27","4764-001-03",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-78-08-27","4764-001-03",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-78-08-27","4764-001-03",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-78-08-27","4764-001-03",7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-78-08-27","4764-001-03",8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-78-08-27","4764-001-03",9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-78-08-27","4764-001-03",10,1,0,0,12,0,16,1,2,25000,2,,,2,,,2,,,2,,,1,6,9000,2,,,,,,,2,,,,,,,,
"37-78-08-27","4764-001-03",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-78-08-27","4764-001-03",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-78-08-27","4764-001-03",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-78-08-27","4764-001-03",14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-78-08-27","4764-001-03",15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-78-08-27","4764-001-03",16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"37-78-08-27","4764-001-03",17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-00-46-86","4764-001-04",1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-00-46-86","4764-001-04",2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-00-46-86","4764-001-04",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-00-46-86","4764-001-04",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-00-46-86","4764-001-04",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-00-46-86","4764-001-04",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-00-46-86","4764-001-04",7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-00-46-86","4764-001-04",8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-00-46-86","4764-001-04",9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-00-46-86","4764-001-04",10,1,12,8,5,0,20,1,3,24000,2,,,2,,,1,14,48000,1,2,18000,1,7,28000,1,1,6000,4,,16,1,1,2,2,0,,,,,
"66-00-46-86","4764-001-04",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-00-46-86","4764-001-04",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-00-46-86","4764-001-04",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-00-46-86","4764-001-04",14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-00-46-86","4764-001-04",15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-00-46-86","4764-001-04",16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-00-46-86","4764-001-04",17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-53-81-32","4764-001-08",1,1,3,5,3,0,,2,,,2,,,2,,,1,1,200000,2,,,2,,,1,1,400000,1,,9,3,2,,,,,,,,
"15-53-81-32","4764-001-08",2,1,3,4,4,0,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,,,,,,,,
"15-53-81-32","4764-001-08",3,1,0,4,4,0,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,,,,,,,,
"15-53-81-32","4764-001-08",4,1,5,5,4,0,,2,,,2,,,2,,,2,,,2,,,2,,,1,1,280000,1,,9,3,2,,,,,,,,
"15-53-81-32","4764-001-08",5,1,2,1,2,0,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,,,,,,,,
"15-53-81-32","4764-001-08",6,1,0,0,1,0,1,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,,,,,,,,
"15-53-81-32","4764-001-08",7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-53-81-32","4764-001-08",8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-53-81-32","4764-001-08",9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-53-81-32","4764-001-08",10,1,8,23,39,0,25,2,,,2,,,2,,,1,5,50000,2,,,1,2,35000,2,,,,,,,1,2,2,0,,,,,
"15-53-81-32","4764-001-08",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-53-81-32","4764-001-08",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-53-81-32","4764-001-08",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-53-81-32","4764-001-08",14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-53-81-32","4764-001-08",15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-53-81-32","4764-001-08",16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15-53-81-32","4764-001-08",17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-95-14-85","4765-001-01",1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-95-14-85","4765-001-01",2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-95-14-85","4765-001-01",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-95-14-85","4765-001-01",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-95-14-85","4765-001-01",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-95-14-85","4765-001-01",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-95-14-85","4765-001-01",7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-95-14-85","4765-001-01",8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-95-14-85","4765-001-01",9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-95-14-85","4765-001-01",10,1,14,10,11,0,25,2,,,2,,,2,,,1,8,70000,2,,,1,13,65000,1,1,12000,1,,16,1,1,2,1.5,0,,,,,
"95-95-14-85","4765-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-95-14-85","4765-001-01",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-95-14-85","4765-001-01",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-95-14-85","4765-001-01",14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-95-14-85","4765-001-01",15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-95-14-85","4765-001-01",16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"95-95-14-85","4765-001-01",17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"89-76-80-98","4765-001-02",1,1,4,4,8,0,,1,2,300000,2,,,2,,,2,,,2,,,1,2,1200000,2,,,,,,,2,,,,,,,,
"89-76-80-98","4765-001-02",2,1,2,4,7,0,,1,1,150000,2,,,2,,,1,1,350000,2,,,1,2,900000,1,1,600000,1,,16,1,2,,,,,,,,
"89-76-80-98","4765-001-02",3,1,2,4,8,0,,1,2,300000,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,,,,,,,,
"89-76-80-98","4765-001-02",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"89-76-80-98","4765-001-02",5,1,0,1,1,0,0,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,,,,,,,,
"89-76-80-98","4765-001-02",6,1,0,3,3,0,0,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,,,,,,,,
"89-76-80-98","4765-001-02",7,1,1,2,2,0,0,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,,,,,,,,
"89-76-80-98","4765-001-02",8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"89-76-80-98","4765-001-02",9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"89-76-80-98","4765-001-02",10,1,4,15,28,0,48,2,,,2,,,2,,,1,4,20000,1,3,24000,1,20,40000,1,5,40000,1,3,16,1,1,3,1.5,0,,,,,
"89-76-80-98","4765-001-02",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"89-76-80-98","4765-001-02",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"89-76-80-98","4765-001-02",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"89-76-80-98","4765-001-02",14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"89-76-80-98","4765-001-02",15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"89-76-80-98","4765-001-02",16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"89-76-80-98","4765-001-02",17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-38-32-83","4766-001-01",1,1,2,3,2,0,,2,,,2,,,2,,,2,,,2,,,2,,,1,1,500000,1,,5,1,2,,,,,,,,
"00-38-32-83","4766-001-01",2,1,9,8,10,0,,2,,,1,2,1,2,,,2,,,2,,,2,,,2,,,,,,,2,,,,,,,,
"00-38-32-83","4766-001-01",3,1,6,6,6,0,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,,,,,,,,
"00-38-32-83","4766-001-01",4,1,8,8,6,0,,2,,,2,,,2,,,2,,,2,,,2,,,1,2,500000,1,,5,2,2,,,,,,,,
"00-38-32-83","4766-001-01",5,1,0,2,4,0,2,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,,,,,,,,
"00-38-32-83","4766-001-01",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-38-32-83","4766-001-01",7,1,27,18,11,0,2,2,,,2,,,1,2,1,1,6,300000,2,,,2,,,2,,,,,,,1,1,40,0,,,,,
"00-38-32-83","4766-001-01",8,1,7,15,12,0,2,2,,,2,,,2,,,1,5,200000,2,,,2,,,2,,,,,,,2,,,,,,,,
"00-38-32-83","4766-001-01",9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-38-32-83","4766-001-01",10,1,29,38,43,0,13,2,,,2,,,2,,,1,6,30000,2,,,1,2,4000,2,,,,,,,2,,,,,,,,
"00-38-32-83","4766-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-38-32-83","4766-001-01",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-38-32-83","4766-001-01",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-38-32-83","4766-001-01",14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-38-32-83","4766-001-01",15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-38-32-83","4766-001-01",16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-38-32-83","4766-001-01",17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-31-35-00","4766-001-03",1,1,5,6,5,0,,2,,,2,,,2,,,2,,,2,,,2,,,1,1,540000,1,,5,2,2,,,,,,,,
"00-31-35-00","4766-001-03",2,1,2,3,6,0,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,,,,,,,,
"00-31-35-00","4766-001-03",3,1,8,8,8,0,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,,,,,,,,
"00-31-35-00","4766-001-03",4,1,2,3,0,0,,2,,,1,1,1,2,,,2,,,2,,,2,,,1,1,350000,1,,5,2,2,,,,,,,,
"00-31-35-00","4766-001-03",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-31-35-00","4766-001-03",6,1,3,2,5,0,3,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,,,,,,,,
"00-31-35-00","4766-001-03",7,1,36,28,32,0,4,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,,,,,,,,
"00-31-35-00","4766-001-03",8,1,21,20,25,0,5,2,,,1,2,1,2,,,2,,,2,,,2,,,2,,,,,,,1,2,40,0,,,,,
"00-31-35-00","4766-001-03",9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-31-35-00","4766-001-03",10,1,56,63,75,0,24,2,,,2,,,2,,,2,,,2,,,1,6,30000,1,5,35000,1,,5,2,1,1,2,0,,,,,
"00-31-35-00","4766-001-03",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-31-35-00","4766-001-03",12,1,0,12,12,0,0,1,5,10000,2,,,2,,,2,,,1,5,10000,2,,,2,,,,,,,2,,,,,,,,
"00-31-35-00","4766-001-03",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-31-35-00","4766-001-03",14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-31-35-00","4766-001-03",15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-31-35-00","4766-001-03",16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"00-31-35-00","4766-001-03",17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-94-14-01","4766-001-04",1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-94-14-01","4766-001-04",2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-94-14-01","4766-001-04",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-94-14-01","4766-001-04",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-94-14-01","4766-001-04",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-94-14-01","4766-001-04",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-94-14-01","4766-001-04",7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-94-14-01","4766-001-04",8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-94-14-01","4766-001-04",9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-94-14-01","4766-001-04",10,1,3,3,9,0,32,1,2,10000,2,,,2,,,1,12,24000,2,,,1,8,16000,1,5,56500,1,,2,1,1,3,2,0,,,,,
"66-94-14-01","4766-001-04",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-94-14-01","4766-001-04",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-94-14-01","4766-001-04",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-94-14-01","4766-001-04",14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-94-14-01","4766-001-04",15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-94-14-01","4766-001-04",16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-94-14-01","4766-001-04",17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-34-78-17","4766-001-05",1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-34-78-17","4766-001-05",2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-34-78-17","4766-001-05",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-34-78-17","4766-001-05",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-34-78-17","4766-001-05",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-34-78-17","4766-001-05",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-34-78-17","4766-001-05",7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-34-78-17","4766-001-05",8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-34-78-17","4766-001-05",9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-34-78-17","4766-001-05",10,1,0,0,3,0,0,1,3,21000,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,,,,,,,,
"29-34-78-17","4766-001-05",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-34-78-17","4766-001-05",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-34-78-17","4766-001-05",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-34-78-17","4766-001-05",14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-34-78-17","4766-001-05",15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-34-78-17","4766-001-05",16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"29-34-78-17","4766-001-05",17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-09-88-20","4766-001-10",1,1,0,0,2,0,,1,2,300000,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,,,,,,,,
"13-09-88-20","4766-001-10",2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-09-88-20","4766-001-10",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-09-88-20","4766-001-10",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-09-88-20","4766-001-10",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-09-88-20","4766-001-10",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-09-88-20","4766-001-10",7,1,0,4,7,0,4,2,,,2,,,2,,,2,,,2,,,1,1,5000,2,,,,,,,2,,,,,,,,
"13-09-88-20","4766-001-10",8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-09-88-20","4766-001-10",9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-09-88-20","4766-001-10",10,1,46,36,29,0,18,2,,,2,,,2,,,1,15,45000,2,,,2,,,2,,,,,,,1,10,1.5,0,,,,,
"13-09-88-20","4766-001-10",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-09-88-20","4766-001-10",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-09-88-20","4766-001-10",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-09-88-20","4766-001-10",14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-09-88-20","4766-001-10",15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-09-88-20","4766-001-10",16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13-09-88-20","4766-001-10",17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-03-28-39","4767-001-01",1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-03-28-39","4767-001-01",2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-03-28-39","4767-001-01",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-03-28-39","4767-001-01",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-03-28-39","4767-001-01",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-03-28-39","4767-001-01",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-03-28-39","4767-001-01",7,1,2,3,5,0,3,2,,,2,,,2,,,1,1,40000,2,,,2,,,2,,,,,,,2,,,,,,,,
"64-03-28-39","4767-001-01",8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-03-28-39","4767-001-01",9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-03-28-39","4767-001-01",10,1,7,9,21,0,28,2,,,2,,,2,,,1,11,30000,2,,,1,4,12000,2,,,,,,,1,1,1,0,,,,,
"64-03-28-39","4767-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-03-28-39","4767-001-01",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-03-28-39","4767-001-01",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-03-28-39","4767-001-01",14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-03-28-39","4767-001-01",15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-03-28-39","4767-001-01",16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64-03-28-39","4767-001-01",17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38-76-84-39","4768-001-01",1,1,4,4,4,0,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,,,,,,,,
"38-76-84-39","4768-001-01",2,1,9,9,9,0,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,,,,,,,,
"38-76-84-39","4768-001-01",3,1,5,5,5,0,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,,,,,,,,
"38-76-84-39","4768-001-01",4,1,0,2,2,0,,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,,,,,,,,
"38-76-84-39","4768-001-01",5,1,0,0,2,0,2,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,,,,,,,,
"38-76-84-39","4768-001-01",6,1,2,2,4,0,4,2,,,2,,,2,,,2,,,2,,,2,,,2,,,,,,,2,,,,,,,,
"38-76-84-39","4768-001-01",7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38-76-84-39","4768-001-01",8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38-76-84-39","4768-001-01",9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38-76-84-39","4768-001-01",10,1,2,3,12,0,18,2,,,2,,,2,,,1,6,6000,2,,,2,,,1,3,6000,1,,16,1,2,,,,,,,,
"38-76-84-39","4768-001-01",11,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38-76-84-39","4768-001-01",12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38-76-84-39","4768-001-01",13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38-76-84-39","4768-001-01",14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38-76-84-39","4768-001-01",15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38-76-84-39","4768-001-01",16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"38-76-84-39","4768-001-01",17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-09-01-84","4768-001-02",1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-09-01-84","4768-001-02",2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-09-01-84","4768-001-02",3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-09-01-84","4768-001-02",4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-09-01-84","4768-001-02",5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-09-01-84","4768-001-02",6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"66-09-01-84","4768-001-02",7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
