interview__key,hh_a06,y5_hhid,y5_cluster,y5_crossweight,y5_panelweight,y5_rural,clusterid,strataid,domain,loc_info,hh_a01_1,hh_a02_1,hh_a03_1,hh_a03_2,hh_a03_3a,hh_a03_3b,hh_a04_1,hh_a04_2,hh_a05,current_loc_desc,t0_location,y4_hhid,hh_a10,tracking_class,t0_head,t0_headphone,hh_tracking_status,int_month_code,int_month_code2,int_month_year,hh_a18,Int_End,TotInt_Mins,lowest_b06,hh_b1b14,j1_selection,wqt_selection,int_result
38-91-78-91,5300,5300-001-01,07-01-262-06-053,5116.734668,4861.149219,2,70126206053,13,1,2,7,74,262,**CONFIDENTIAL**,53,**CONFIDENTIAL**,53,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5300-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,7,7,8,2021-07-18T10:39:44,2021-07-18T14:06:35,206,1,,1,1,1
14-25-58-45,5303,5303-001-01,07-01-262-06-053,4918.601442,4291.571222,2,70126206053,13,1,1,7,71,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,5303-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,7,7,8,2021-07-15T10:20:53,2021-07-15T11:48:19,87,1,,2,2,1
43-47-25-48,5313,5313-001-01,07-01-282-07-036,1992.777254,1846.004445,2,70128207036,13,1,1,6,68,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,5313-001,1,4,**CONFIDENTIAL**,,,10,10,11,2021-10-21T14:21:18,2021-10-21T17:37:03,195,,1,1,2,1
59-75-89-44,5314,5314-001-01,07-01-282-07-036,2145.03748,2285.494805,2,70128207036,13,1,2,7,74,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5314-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,8,8,9,2021-08-04T09:27:17,2021-08-14T19:02:22,14975,1,,1,1,1
33-25-48-50,5316,5316-001-01,07-01-282-07-036,1376.293369,1258.509471,2,70128207036,13,1,2,7,74,282,**CONFIDENTIAL**,7,**CONFIDENTIAL**,36,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5316-001,2,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,7,7,8,2021-07-24T10:02:31,2021-07-24T13:32:32,210,1,,1,2,1
03-34-75-96,5318,5318-001-01,07-01-282-07-036,3117.502138,2905.841937,2,70128207036,13,1,2,7,71,282,**CONFIDENTIAL**,36,**CONFIDENTIAL**,36,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5318-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,7,7,8,2021-07-19T11:31:47,2021-07-31T15:34:27,17522,1,1,1,1,1
86-62-84-50,5319,5319-001-01,07-01-282-07-036,5609.412039,5807.726356,2,70128207036,13,1,2,7,74,282,**CONFIDENTIAL**,36,**CONFIDENTIAL**,36,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5319-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,7,7,8,2021-07-19T12:32:27,2021-07-24T11:41:40,7149,1,1,1,1,1
75-15-04-69,5320,5320-001-01,07-01-282-07-036,975.8461245,1075.374147,2,70128207036,13,1,1,7,74,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,5320-001,2,4,**CONFIDENTIAL**,,,11,11,12,2021-11-24T10:54:54,2021-11-25T12:34:44,1539,,,1,2,1
43-91-43-84,5323,5323-001-02,07-01-282-07-036,2163.648304,2186.273328,2,70128207036,13,1,2,7,74,282,**CONFIDENTIAL**,36,**CONFIDENTIAL**,36,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5323-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,7,7,8,2021-07-19T10:55:48,2021-07-19T14:02:36,186,2,,1,1,1
21-75-27-69,5333,5333-001-02,07-01-302-04-030,7409.31795,7628.989344,2,70130204030,13,1,1,7,71,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,5333-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,8,8,9,2021-08-05T13:36:11,2021-08-07T07:30:58,2514,2,1,1,1,1
17-86-06-05,5334,5334-001-02,07-01-302-04-030,2879.403117,2916.648554,2,70130204030,13,1,1,7,71,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,5334-001,2,4,**CONFIDENTIAL**,,,8,8,9,2021-08-06T11:46:29,2021-08-27T16:05:26,30498,,,1,2,1
37-88-09-87,5334,5334-001-04,07-01-302-04-030,948.3286094,1355.394076,2,70130204030,13,1,1,7,71,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,5334-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,8,8,9,2021-08-05T11:29:53,2021-08-12T06:59:45,9809,4,,1,1,1
84-44-21-98,5334,5334-001-12,07-01-302-04-030,4427.762245,4666.781739,2,70130204030,13,1,1,7,71,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,5334-001,2,4,**CONFIDENTIAL**,,,8,8,9,2021-08-28T11:35:28,2021-08-28T12:48:26,72,,,1,2,1
22-96-94-52,5335,5335-001-02,07-01-302-04-030,3787.78447,3600.863357,2,70130204030,13,1,2,7,74,302,**CONFIDENTIAL**,4,**CONFIDENTIAL**,30,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5335-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,8,8,9,2021-08-06T10:12:24,2021-08-06T22:58:05,765,2,,1,1,1
94-90-68-89,5336,5336-001-01,07-01-302-04-030,3186.076265,3148.57866,2,70130204030,13,1,2,7,74,302,**CONFIDENTIAL**,30,**CONFIDENTIAL**,30,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5336-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,8,8,9,2021-08-05T14:25:25,2021-08-06T08:10:59,1065,1,,1,1,1
17-08-19-25,5337,5337-001-01,07-01-302-04-030,6465.570421,6067.020828,2,70130204030,13,1,2,7,74,302,**CONFIDENTIAL**,4,**CONFIDENTIAL**,30,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5337-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,8,8,9,2021-08-08T11:05:10,2021-08-22T11:32:20,20187,1,,1,1,1
05-23-98-89,5339,5339-001-01,07-01-302-04-030,5402.875081,5119.680216,2,70130204030,13,1,2,7,74,302,**CONFIDENTIAL**,1,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5339-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,8,8,9,2021-08-06T09:32:52,2021-08-18T19:43:53,17891,1,,1,1,1
89-81-22-00,5340,5340-001-01,07-01-302-04-030,2061.511558,2006.099036,2,70130204030,13,1,1,7,71,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,5340-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,8,8,9,2021-08-05T12:45:07,2021-08-18T15:42:56,18897,1,1,1,2,1
28-34-52-78,5340,5340-001-05,07-01-302-04-030,2388.282539,2279.692985,2,70130204030,13,1,1,7,74,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,5340-001,2,4,**CONFIDENTIAL**,,,9,9,10,2021-09-11T10:14:24,2021-09-11T12:01:38,107,,,1,2,1
03-84-38-53,5351,5351-001-01,07-01-342-03-030,2037.257581,2116.61512,2,70134203030,13,1,1,7,71,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,5351-001,2,4,**CONFIDENTIAL**,,,7,7,8,2021-07-30T17:58:29,2021-07-30T19:18:33,80,,,1,2,1
01-83-60-19,5351,5351-001-02,07-01-342-03-030,2445.317064,2254.155299,2,70134203030,13,1,2,7,71,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5351-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,6,6,7,2021-06-14T14:10:29,2021-06-15T10:03:26,1192,2,,2,2,1
09-95-50-42,5352,5352-001-01,07-01-342-03-030,1779.112554,1716.634654,2,70134203030,13,1,2,7,71,1,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5352-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,6,6,7,2021-06-15T09:46:35,2021-06-16T17:56:56,1930,1,,1,1,1
60-07-91-16,5353,5353-001-01,07-01-342-03-030,3646.517608,3683.699065,2,70134203030,13,1,2,7,71,342,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5353-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,6,6,7,2021-06-15T09:58:56,2021-07-09T17:49:30,35030,1,,1,1,1
19-74-16-95,5354,5354-001-01,07-01-342-03-030,555.3126419,679.2513837,2,70134203030,13,1,2,7,71,342,**CONFIDENTIAL**,342,**CONFIDENTIAL**,30,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5354-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,6,6,7,2021-06-14T13:44:38,2021-06-14T17:50:19,245,1,1,1,1,1
99-02-84-99,5357,5357-001-01,07-01-342-03-030,582.0031854,595.3916082,2,70134203030,13,1,2,7,71,342,**CONFIDENTIAL**,0,**CONFIDENTIAL**,30,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5357-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,6,6,7,2021-06-14T11:37:22,2021-06-15T09:48:56,1331,1,,1,1,1
82-70-66-93,5358,5358-001-01,07-01-342-03-030,3719.54365,3707.917573,2,70134203030,13,1,2,7,71,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5358-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,6,6,7,2021-06-16T13:23:44,2021-06-16T13:11:51,-11,1,,1,1,1
74-93-09-74,5361,5361-001-01,07-01-342-03-030,3861.762078,3955.268464,2,70134203030,13,1,2,7,71,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5361-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,6,6,7,2021-06-20T12:12:28,2021-06-20T17:32:09,319,1,,1,1,1
25-04-99-49,5370,5370-001-01,07-02-012-03-023,2283.183555,2234.262629,2,70201203023,13,1,2,7,72,12,**CONFIDENTIAL**,12,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5370-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,7,7,8,2021-07-22T12:33:46,2021-07-31T13:52:57,13039,1,,1,1,1
21-97-56-16,5372,5372-001-01,07-02-012-03-023,1679.673958,1875.564283,2,70201203023,13,1,2,7,72,12,**CONFIDENTIAL**,23,**CONFIDENTIAL**,23,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5372-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,7,7,8,2021-07-22T10:36:03,2021-07-25T10:38:50,4322,1,,1,1,1
29-45-94-81,5373,5373-001-01,07-02-012-03-023,3341.287825,3362.281479,2,70201203023,13,1,2,7,72,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5373-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,7,7,8,2021-07-24T09:42:15,2021-07-24T13:19:13,216,1,,2,2,1
42-78-88-25,5374,5374-001-01,07-02-012-03-023,3478.939056,3150.856988,2,70201203023,13,1,2,7,72,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5374-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,7,7,8,2021-07-22T12:19:43,2021-07-23T13:00:41,1480,1,,1,1,1
22-84-85-63,5375,5375-001-01,07-02-012-03-023,1935.920184,2051.566481,2,70201203023,13,1,2,7,72,12,**CONFIDENTIAL**,23,**CONFIDENTIAL**,23,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5375-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,7,7,8,2021-07-22T11:25:21,2021-07-22T15:20:24,235,1,1,1,1,1
90-21-94-20,5375,5375-001-03,07-02-012-03-023,2726.446167,2958.400594,2,70201203023,13,1,1,19,191,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,5375-001,2,4,**CONFIDENTIAL**,,,12,1,14,2022-01-01T12:35:41,2022-01-01T14:14:45,99,,,1,2,1
74-04-76-75,5376,5376-001-01,07-02-012-03-023,811.4653241,1331.189954,2,70201203023,13,1,1,7,72,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,5376-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,7,7,8,2021-07-22T11:09:26,2021-07-22T15:28:49,259,1,,1,2,1
49-96-09-53,5392,5392-001-01,07-02-042-03-066,1576.230815,1559.459463,2,70204203066,13,1,2,7,72,42,**CONFIDENTIAL**,66,**CONFIDENTIAL**,66,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5392-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,8,8,9,2021-08-23T10:20:58,2021-08-24T11:45:56,1524,1,,1,2,1
86-61-12-52,5393,5393-001-01,07-02-042-03-066,1344.938261,1503.996678,2,70204203066,13,1,2,7,72,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5393-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,9,9,10,2021-09-10T08:37:54,2021-09-10T10:56:49,138,1,,1,1,1
24-42-81-99,5395,5395-001-01,07-02-042-03-066,1711.42108,1820.489246,2,70204203066,13,1,1,7,72,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,5395-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,8,8,9,2021-08-23T10:21:07,2021-09-01T13:45:51,13164,1,,1,1,1
77-53-54-39,5396,5396-001-01,07-02-042-03-066,1110.118186,1277.64719,2,70204203066,13,1,1,7,72,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,5396-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,8,8,9,2021-08-24T09:58:55,2021-08-28T15:17:18,6078,1,,1,1,1
71-29-17-94,5397,5397-001-01,07-02-042-03-066,3357.10731,3328.262921,2,70204203066,13,1,2,7,72,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5397-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,8,8,9,2021-08-24T14:41:13,2021-08-27T23:01:03,4819,1,1,2,2,1
44-37-95-02,5400,5400-001-01,07-02-042-03-066,5025.320318,5375.017375,2,70204203066,13,1,1,7,72,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,5400-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,8,8,9,2021-08-29T09:41:32,2021-09-01T14:00:04,4578,1,,1,1,1
74-05-17-77,5409,5409-001-01,07-02-072-02-031,830.8601757,1265.843208,2,70207202031,13,1,1,7,72,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,5409-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,5,5,6,2021-05-03T11:53:38,2021-05-05T13:02:46,2949,1,,1,1,1
53-63-74-27,5410,5410-001-01,07-02-072-02-031,3438.413516,3428.181695,2,70207202031,13,1,2,7,71,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5410-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,5,5,6,2021-05-03T12:26:42,2021-05-03T15:27:41,180,1,,1,1,1
48-78-00-74,5411,5411-001-01,07-02-072-02-031,2753.295166,2766.174383,2,70207202031,13,1,1,7,72,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,5411-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,5,5,6,2021-05-03T10:16:24,2021-05-04T16:04:40,1788,1,,1,1,1
35-15-55-42,5412,5412-001-01,07-02-072-02-031,2030.576692,2145.336149,2,70207202031,13,1,2,7,72,72,**CONFIDENTIAL**,31,**CONFIDENTIAL**,31,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5412-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,5,5,6,2021-05-03T12:32:33,2021-05-03T15:07:01,154,1,,2,2,1
89-13-50-43,5413,5413-001-01,07-02-072-02-031,3206.337434,2795.433853,2,70207202031,13,1,2,7,72,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5413-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,5,5,6,2021-05-03T10:41:06,2021-05-04T10:29:28,1428,1,,1,1,1
20-63-28-32,5414,5414-001-01,07-02-072-02-031,1874.4498,1811.604688,2,70207202031,13,1,2,7,72,72,**CONFIDENTIAL**,31,**CONFIDENTIAL**,31,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5414-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,5,5,6,2021-05-03T11:02:40,2021-05-07T09:56:45,5694,1,,1,1,1
03-48-02-99,5414,5414-001-05,07-02-072-02-031,1775.841316,1782.35553,2,70207202031,13,1,1,7,72,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,5414-001,2,4,**CONFIDENTIAL**,,,5,5,6,2021-05-04T11:42:10,2021-05-04T14:50:28,188,,,1,2,1
99-52-69-84,5415,5415-001-01,07-02-072-02-031,2773.189767,2564.664118,2,70207202031,13,1,2,7,72,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5415-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,5,5,6,2021-05-03T10:49:46,2021-05-04T10:50:49,1441,1,,1,1,1
81-08-80-44,5427,5427-001-01,07-02-092-01-005,3278.360121,3509.592442,2,70209201005,13,1,2,7,72,92,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5427-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,6,6,7,2021-06-24T11:14:58,2021-06-24T14:54:06,219,1,,2,2,1
84-06-03-85,5429,5429-001-01,07-02-092-01-005,1314.218679,1211.661619,2,70209201005,13,1,1,7,73,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,5429-001,2,4,**CONFIDENTIAL**,,,8,8,9,2021-08-22T12:30:08,2021-10-27T17:10:31,95320,,,1,2,1
13-12-10-35,5429,5429-001-02,07-02-092-01-005,1049.028215,1050.645766,2,70209201005,13,1,2,7,74,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5429-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,6,6,7,2021-06-27T12:36:43,2021-08-27T12:08:12,87811,2,,1,1,1
81-96-90-16,5430,5430-001-01,07-02-092-01-005,1983.901369,1882.37934,2,70209201005,13,1,2,7,72,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5430-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,7,7,8,2021-07-08T11:40:16,2021-07-08T11:34:29,-5,1,,1,1,1
58-42-38-98,5431,5431-001-01,07-02-092-01-005,1962.30552,1838.952022,2,70209201005,13,1,1,7,72,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,5431-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,6,6,7,2021-06-24T12:09:14,2021-06-25T12:27:11,1457,1,,1,1,1
05-64-34-94,5433,5433-001-01,07-02-092-01-005,2328.943655,2057.717137,2,70209201005,13,1,2,7,74,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5433-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,6,6,7,2021-06-25T10:46:45,2021-06-25T17:08:52,382,1,1,1,1,1
38-73-16-03,5434,5434-001-01,07-02-092-01-005,1254.550991,999.8548701,2,70209201005,13,1,2,7,72,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5434-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,6,6,7,2021-06-24T12:58:40,2021-06-27T07:50:36,4011,1,,1,2,1
47-54-92-46,5446,5446-001-01,07-02-102-04-001,1264.577034,1192.168238,2,70210204001,13,1,1,7,72,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,5446-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,6,6,7,2021-06-06T09:16:49,2021-06-10T10:21:23,5824,1,,1,1,1
38-02-99-86,5447,5447-001-01,07-02-102-04-001,1123.340647,891.5729082,2,70210204001,13,1,1,5,53,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,5447-001,2,4,**CONFIDENTIAL**,,,9,9,10,2021-09-04T10:13:05,2021-09-06T13:24:46,3071,,1,1,2,1
49-33-69-82,5447,5447-001-03,07-02-102-04-001,1082.891562,1071.735761,2,70210204001,13,1,1,7,72,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,5447-001,2,4,**CONFIDENTIAL**,,,11,11,12,2021-11-23T12:03:56,2021-11-23T13:49:14,105,,,1,2,1
98-53-16-54,5449,5449-001-01,07-02-102-04-001,1783.345307,1699.577966,2,70210204001,13,1,2,7,72,2,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5449-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,6,6,7,2021-06-05T11:29:34,2021-06-07T11:32:53,2883,1,,1,1,1
65-00-16-01,5450,5450-001-01,07-02-102-04-001,2461.953302,2501.51867,2,70210204001,13,1,2,7,72,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5450-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,6,6,7,2021-06-03T10:42:51,2021-06-03T22:17:59,695,1,2,1,1,1
10-28-04-69,5451,5451-001-01,07-02-102-04-001,2097.091895,2031.211231,2,70210204001,13,1,2,7,72,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,0,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5451-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,6,6,7,2021-06-03T11:16:14,2021-06-03T13:35:15,139,1,,2,2,1
43-33-92-97,5456,5456-001-01,07-02-102-04-001,1557.842335,1575.121115,2,70210204001,13,1,1,7,72,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,5456-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,6,6,7,2021-06-03T10:06:35,2021-06-04T20:31:10,2064,1,,1,1,1
17-92-39-33,5458,5458-001-01,07-02-102-04-001,716.0562626,660.4764778,2,70210204001,13,1,1,7,72,,**CONFIDENTIAL**,,**CONFIDENTIAL**,,**CONFIDENTIAL**,**CONFIDENTIAL**,,**CONFIDENTIAL**,5458-001,2,4,**CONFIDENTIAL**,,,6,6,7,2021-06-04T12:05:41,2021-06-12T12:51:03,11565,,,1,2,1
82-76-47-58,5458,5458-001-03,07-02-102-04-001,1100.83212,1050.779889,2,70210204001,13,1,2,7,72,102,**CONFIDENTIAL**,1,**CONFIDENTIAL**,1,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5458-001,1,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1,6,6,7,2021-06-03T10:13:56,2021-06-03T11:38:00,84,3,,1,1,1
